0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.777777777777777624e-02
2.777777777777777624e-02
2.777777777777777624e-02
5.555536238984797731e-02
5.555536238984797731e-02
5.555536238984797731e-02
1.111109179454035367e-01
1.111109179454035367e-01
1.111109179454035367e-01
1.388886957231812991e-01
1.388886957231812991e-01
1.944438649473216874e-01
1.944438649473216874e-01
1.944438649473216874e-01
2.222214495593918815e-01
2.499992273371696716e-01
2.499992273371696716e-01
2.499992273371696716e-01
2.499992273371696716e-01
2.499992273371696716e-01
2.499992273371696716e-01
3.055543965613100599e-01
3.333319811733802540e-01
3.333319811733802540e-01
3.888875367289358342e-01
3.888875367289358342e-01
3.888875367289358342e-01
4.166653145067136244e-01
4.444428991187838185e-01
4.999984546743393987e-01
4.999984546743393987e-01
4.999984546743393987e-01
4.722206768965616086e-01
4.722206768965616086e-01
4.722206768965616086e-01
4.722206768965616086e-01
4.722206768965616086e-01
4.722206768965616086e-01
4.999982615086318027e-01
4.999982615086318027e-01
4.999982615086318027e-01
5.277752666262658376e-01
5.555528512383360873e-01
5.833298563559701222e-01
5.833298563559701222e-01
6.388850255801105105e-01
6.388850255801105105e-01
6.388850255801105105e-01
6.388850255801105105e-01
6.388850255801105105e-01
9.999936255370232008e-01
9.999936255370232008e-01
1.055547635772291271e+00
1.055547635772291271e+00
1.083324640889925305e+00
1.388878071622697385e+00
1.388878071622697385e+00
1.444432081857965455e+00
1.472209086975599490e+00
1.499986671587669740e+00
2.888836927469371041e+00
2.888836927469371041e+00
2.916613932587004854e+00
2.944391517199075103e+00
2.999945527434343173e+00
4.222133752610240265e+00
4.222133752610240265e+00
4.277687762845507891e+00
4.277687762845507891e+00
4.333241773080776404e+00
4.416572788433678731e+00
4.444350373045748981e+00
4.472127378163382794e+00
4.499904962775453043e+00
4.555458973010720669e+00
4.555458973010720669e+00
5.805424203304252018e+00
5.805424203304252018e+00
5.860976281909309193e+00
5.860976281909309193e+00
5.916528360514366369e+00
5.999856478421953021e+00
5.999856478421953021e+00
5.972081791241765636e+00
5.944308842472351806e+00
5.999858216832725688e+00
7.249719139941141144e+00
7.249719139941141144e+00
7.277495179243670620e+00
7.305269866423857117e+00
7.360821945028914293e+00
8.527415595735122977e+00
8.582970764959263477e+00
8.582970764959263477e+00
8.610748349571332838e+00
8.666302359806600464e+00
8.749633375159502791e+00
8.777410959771572152e+00
8.805187964889206853e+00
8.832965549501276215e+00
8.860742554618910916e+00
